OPE ID,School,academic_year,State,School Type,dl_sub_#,dl_sub_$,dl_unsub_#,dl_unsub_$,Total_$,Total_#
2117800,AVEDA ARTS & SCIENCES INSTITUTE LAFAYETTE,2020-2021,LA,Proprietary,287,427584,336,605265,1033185,428207
2118000,LEVITTOWN BEAUTY ACADEMY,2020-2021,PA,Proprietary,24,26250,20,11625,37895,26294
2119100,MISSION COLLEGE,2020-2021,CA,Public,45,45903,52,65460,111415,46000
2120000,UNIVERSITY OF LONDON - THE COURTAULD INSTITUTE OF ART,2020-2021,,Foreign-Private,-, -,-, -,0,0
2120600,SAYBROOK UNIVERSITY,2020-2021,CA,Private-Nonprofit,-, -,-, -,0,0
2120700,SAN JOAQUIN VALLEY COLLEGE,2020-2021,CA,Proprietary,14212,21293613,14611,29117769,50425993,21322436
2121100,MIDWEST INSTITUTE,2020-2021,MO,Proprietary,394,739005,503,1177558,1917066,739902
2122000,NEW ENGLAND HAIR ACADEMY,2020-2021,MA,Proprietary,-, -,-, -,0,0
2123200,AVEDA ARTS & SCIENCES INSTITUTE MINNEAPOLIS,2020-2021,MN,Proprietary,680,929137,877,1534730,2464744,930694
2124000,ORANGE ULSTER BOCES SCHOOL OF PRACTICAL NURSING,2020-2021,NY,Public,82,79095,90,142105,221290,79267
2124400,UNIVERSITY OF SPA & COSMETOLOGY ARTS,2020-2021,IL,Proprietary,127,164689,145,225693,390527,164961
2124500,FRANKLIN TECHNOLOGY CENTER,2020-2021,MO,Public,93,149017,95,209957,359069,149205
2125000,CAREER ACADEMY OF BEAUTY,2020-2021,CA,Proprietary,247,330690,277,449690,780657,331214
2125200,MARGARET H. ROLLINS SCHOOL OF NURSING AT BEEBE MEDICAL CENTER,2020-2021,DE,Private-Nonprofit,42,74300,45,86650,160995,74387
2125500,CIRCLE IN THE SQUARE THEATRE SCHOOL,2020-2021,NY,Private-Nonprofit,33,65470,28,58500,123998,65531
2125600,MICHIGAN COLLEGE OF BEAUTY-TROY,2020-2021,MI,Proprietary,260,335317,367,744231,1079915,335944
2126300,MADISON ONEIDA BOCES PRACTICAL NURSING PROGRAM,2020-2021,NY,Public,124,105387,151,218228,323766,105662
2126500,ENID BEAUTY COLLEGE,2020-2021,OK,Proprietary,21,30455,21,53895,84371,30497
2127400,YTI CAREER INSTITUTE,2020-2021,PA,Proprietary,1407,1614837,1595,2186306,3802738,1617839
2128200,BRIDGES BEAUTY COLLEGE,2020-2021,CA,Proprietary,25,36849,-, -,36849,36874
2128300,INSTITUTE FOR BUSINESS & TECHNOLOGY,2020-2021,CA,Proprietary,1896,2980854,2066,4642062,7624982,2984816
2129000,TRIANGLE TECH,2020-2021,PA,Proprietary,464,874273,516,1005616,1880405,875253
2131600,PENNCO TECH,2020-2021,NJ,Proprietary,1540,2091074,1642,2832326,4925042,2094256
2132300,FORTIS INSTITUTE,2020-2021,NJ,Proprietary,3613,3999894,3943,6076526,10080363,4007450
2132800,NATIONAL CONSERVATORY OF DRAMATIC ARTS,2020-2021,DC,Private-Nonprofit,8,15000,9,20000,35009,15017
2133400,UNIVERSITY OF CAMBRIDGE - SIDNEY SUSSEX COLLEGE,2020-2021,,Foreign-Private,-, -,-, -,0,0
2134500,LA' JAMES INTERNATIONAL COLLEGE,2020-2021,IA,Proprietary,15,21942,15,30067,52024,21972
2134800,OLD TOWN BARBER  COLLEGE,2020-2021,KS,Proprietary,205,262672,209,379586,642467,263086
2136600,WISCONSIN LUTHERAN COLLEGE,2020-2021,WI,Private-Nonprofit,1141,2469999,1362,2305083,4776444,2472502
2137000,ROB ROY ACADEMY,2020-2021,MA,Proprietary,21,31511,17,32149,63677,31549
2137100,SALON PROFESSIONAL ACADEMY (THE),2020-2021,SD,Proprietary,86,126063,89,161492,287644,126238
2138300,PALO ALTO UNIVERSITY,2020-2021,CA,Private-Nonprofit,140,199523,131,211541,411195,199794
2139500,HAWAII INSTITUTE OF HAIR DESIGN,2020-2021,HI,Proprietary,129,158415,56,86623,245094,158600
2140000,RIVERSIDE COLLEGE OF HEALTH CAREERS,2020-2021,VA,Private-Nonprofit,471,690731,572,1131158,1822461,691774
2140400,ST. JOSEPH SCHOOL OF NURSING,2020-2021,NH,Private-Nonprofit,140,210326,199,514407,724932,210665
2140700,CANTON CITY SCHOOL DISTRICT ADULT CAREER & TECHNICAL EDUCATION,2020-2021,OH,Public,84,137431,99,288035,425565,137614
2140800,MARTIN UNIVERSITY,2020-2021,IN,Private-Nonprofit,305,556420,329,858725,1415474,557054
2141500,SAVANNAH COLLEGE OF ART AND DESIGN,2020-2021,GA,Private-Nonprofit,10774,16211653,12246,14604662,30828561,16234673
2142000,UNIVERSITY OF CAMBRIDGE - HOMERTON COLLEGE,2020-2021,,Foreign-Private,-, -,-, -,0,0
2142200,LEX LA RAY TECHNICAL CENTER,2020-2021,MO,Public,48,64543,61,132670,197274,64652
2143400,SALISH KOOTENAI COLLEGE,2020-2021,MT,Public,332,472691,216,289367,762274,473239
2143500,STERLING COLLEGE,2020-2021,VT,Private-Nonprofit,112,241739,107,222432,464278,241958
2144000,BEAUTY INSTITUTE (THE),2020-2021,PA,Proprietary,185,266167,193,375641,642001,266545
2144800,VET TECH INSTITUTE OF HOUSTON,2020-2021,TX,Proprietary,450,868630,724,1029774,1899128,869804
2145100,SCOTT COLLEGE OF COSMETOLOGY,2020-2021,WV,Proprietary,1,1800,-, -,1800,1801
2145800,CAYUGA ONONDAGA BOCES,2020-2021,NY,Public,56,61672,79,161165,222916,61807
2146000,WAYNE - FINGER LAKES BOCES,2020-2021,NY,Public,100,123687,161,401838,525686,123948
2146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,2020-2021,AZ,Public,624,911212,224,340194,1251630,912060
2146800,JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE),2020-2021,NJ,Proprietary,47,88750,92,281452,370294,88889
2149700,UNIVERSITY OF WINCHESTER (THE),2020-2021,,Foreign-Private,16,37000,16,24000,61016,37032
2149900,PAUL MITCHELL THE SCHOOL JACKSONVILLE,2020-2021,FL,Proprietary,551,837411,610,1176428,2014449,838572
2150600,COSMETOLOGY AND SPA ACADEMY,2020-2021,IL,Proprietary,613,952008,700,1386565,2339273,953321
2151500,CENTRAL SUSQUEHANNA LPN CAREER CENTER,2020-2021,PA,Public,119,182388,158,355811,538357,182665
2151900,KEISER UNIVERSITY,2020-2021,FL,Private-Nonprofit,41463,71500521,40753,94348420,165889694,71582737
2153100,PAUL MITCHELL THE SCHOOL MURFREESBORO,2020-2021,TN,Proprietary,679,1031468,839,1729113,2761420,1032986
2153600,BROOME DELAWARE TIOGA BOCES PROGRAM OF PRACTICAL NURSING,2020-2021,NY,Public,65,82812,98,231653,314563,82975
2154000,DIVERS ACADEMY OF THE EASTERN SEABOARD,2020-2021,NJ,Proprietary,71,119460,106,210775,330341,119637
2154400,BEAU MONDE ACADEMY OF BARBERING AND COSMETOLOGY,2020-2021,OR,Proprietary,78,115126,88,192054,307268,115292
2155300,CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY,2020-2021,CA,Private-Nonprofit,1004,1448694,996,2156437,3606127,1450694
2156200,TECHNICAL COLLEGE OF THE ROCKIES,2020-2021,CO,Public,52,57125,114,245549,302788,57291
2156800,UNIVERSITY OF OTAGO,2020-2021,,Foreign-Private,11,25938,13,33563,59514,25962
2157100,CONCORDE CAREER COLLEGE,2020-2021,TN,Proprietary,3002,4342852,3437,8137372,12483661,4349291
2157900,ROCHESTER GENERAL-ISABELLA GRAHAM HART SCHOOL OF PRACTICAL NURSING,2020-2021,NY,Private-Nonprofit,647,847320,850,1877664,2725834,848817
2158200,WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES,2020-2021,NY,Public,106,141237,135,258791,400163,141478
2158300,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,2020-2021,PA,Public,33,52492,38,89713,142243,52563
2158500,OHIO BUSINESS COLLEGE,2020-2021,OH,Proprietary,824,831185,751,970980,1802916,832760
2159600,BAPTIST COLLEGE OF FLORIDA (THE),2020-2021,FL,Private-Nonprofit,140,308071,101,209263,517435,308312
2159700,NEW HOPE CHRISTIAN COLLEGE,2020-2021,OR,Private-Nonprofit,63,132417,57,118716,251190,132537
2160100,GENEVA GENERAL HOSPITAL,2020-2021,NY,Private-Nonprofit,141,247225,172,516399,763796,247538
2160900,PCI ACADEMY,2020-2021,IA,Proprietary,365,512683,526,795414,1308623,513574
2161800,MUSICIANS INSTITUTE,2020-2021,CA,Proprietary,618,629953,775,1066965,1697693,631346
2163300,UNIVERSIDAD CENTRAL DEL CARIBE,2020-2021,PR,Private-Nonprofit,32,69500,14,28145,97659,69546
2163600,WILLIAM JAMES COLLEGE,2020-2021,MA,Private-Nonprofit,14,18224,11,11799,30034,18249
2164300,DON ROBERTS SCHOOL OF HAIR DESIGN,2020-2021,IN,Proprietary,32,49508,49,107330,156887,49589
2165100,EDP UNIVERSITY OF PUERTO RICO,2020-2021,PR,Private-Nonprofit,2154,6572750,1925,7133025,13707700,6576829
2165200,SALON PROFESSIONAL ACADEMY (THE),2020-2021,CO,Proprietary,108,197814,90,128558,326462,198012
2166000,CENTRO DE ESTUDIOS AVANZADOS DE PUERTO RICO Y EL CARIBE,2020-2021,PR,Private-Nonprofit,-, -,-, -,0,0
2166100,ELAINE P. NUNEZ COMMUNITY COLLEGE,2020-2021,LA,Public,1679,2820908,1841,4283295,7106044,2824428
2166200,ITI TECHNICAL COLLEGE,2020-2021,LA,Proprietary,1374,1783736,1280,1643150,3428166,1786390
2167400,UNIVERSITY OF CAMBRIDGE - CORPUS CHRISTI COLLEGE,2020-2021,,Foreign-Private,-, -,-, -,0,0
2167800,ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES,2020-2021,CA,Proprietary,55,96250,29,21994,118273,96334
2168600,EAST-WEST UNIVERSITY,2020-2021,IL,Private-Nonprofit,780,968706,760,832819,1802285,970246
2168900,KANSAS CHRISTIAN COLLEGE,2020-2021,KS,Private-Nonprofit,284,291410,266,291662,583338,291960
2169100,DAVIS COLLEGE,2020-2021,NY,Private-Nonprofit,26,59551,26,46311,105888,59603
2169600,CLEARFIELD COUNTY CAREER AND TECHNOLOGY CENTER,2020-2021,PA,Public,52,76035,59,119724,195818,76146
2169900,ASSABET VALLEY REGIONAL VOCATIONAL SCHOOL,2020-2021,MA,Public,31,53266,39,124367,177672,53336
2170000,SWEDISH INSTITUTE,2020-2021,NY,Proprietary,2255,3057524,2563,4844392,7904479,3062342
2170200,ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM,2020-2021,NY,Public,311,259373,437,669785,929595,260121
2170600,UNITED STATES SPORTS ACADEMY,2020-2021,AL,Private-Nonprofit,79,141226,55,106172,247453,141360
2171900,AILEY SCHOOL (THE),2020-2021,NY,Private-Nonprofit,9,20768,12,29873,50653,20789
2172700,CONCORDE CAREER INSTITUTE,2020-2021,FL,Proprietary,882,1273170,953,1971483,3245606,1275005
2172800,DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING,2020-2021,NY,Public,51,50054,53,64201,114308,50158
2173200,EMPIRE BEAUTY SCHOOL,2020-2021,NY,Proprietary,1741,2278271,1888,3517575,5797734,2281900
2174400,TRIANGLE TECH,2020-2021,PA,Proprietary,340,637505,371,686250,1324126,638216
2174800,MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS PAUL MITCHELL PARTNER SCHO,2020-2021,NH,Proprietary,112,160832,142,254736,415710,161086
2175800,CENTRA COLLEGE,2020-2021,VA,Private-Nonprofit,374,642356,424,1142257,1785037,643154
2177500,RIO SALADO COMMUNITY COLLEGE,2020-2021,AZ,Public,2712,3724296,1332,2030756,5756384,3728340
2177700,UNIVERSITY OF CAMBRIDGE - KING'S COLLEGE,2020-2021,,Foreign-Private,2,3500,2,2000,5502,3504
2178200,CHARLESTON SCHOOL OF BEAUTY CULTURE,2020-2021,WV,Proprietary,47,69178,55,118614,187847,69280
2178500,EAGLE GATE COLLEGE,2020-2021,UT,Proprietary,1263,2410810,1374,3181546,5593730,2413447
2178700,CITRUS HEIGHTS BEAUTY COLLEGE,2020-2021,CA,Proprietary,121,185301,108,152546,337955,185530
2178900,JOLIE HEALTH AND BEAUTY ACADEMY,2020-2021,PA,Proprietary,153,181233,160,237500,418893,181546
2179400,EASTERN SUFFOLK BOCES,2020-2021,NY,Public,213,320849,275,648144,969268,321337
2179600,EMPIRE BEAUTY SCHOOLS,2020-2021,NH,Proprietary,146,205477,185,312920,518582,205808
2180100,ROSS MEDICAL EDUCATION CENTER,2020-2021,MI,Proprietary,636,1072580,760,1927392,3000732,1073976
2180500,MIDDLESEX UNIVERSITY,2020-2021,,Foreign-Private,17,35250,19,54500,89769,35286
2181600,ROB ROY ACADEMY,2020-2021,MA,Proprietary,107,181874,127,296760,478761,182108
2182200,NEW SCHOOL CENTER FOR MEDIA,2020-2021,NY,Proprietary,23,24305,19,23166,47490,24347
2182900,CAMBRIDGE COLLEGE,2020-2021,MA,Private-Nonprofit,1271,2030518,1284,2710912,4742714,2033073
2183000,ORLEANS TECHNICAL COLLEGE,2020-2021,PA,Private-Nonprofit,270,373748,334,683891,1057973,374352
2183500,UNIVERSITY OF OXFORD - WYCLIFFE HALL,2020-2021,,Foreign-Private,-, -,-, -,0,0
2183600,CAPRI INSTITUTE OF HAIR DESIGN,2020-2021,NJ,Proprietary,68,93251,78,123055,216384,93397
2184200,PAROBA COLLEGE OF COSMETOLOGY,2020-2021,WA,Proprietary,118,171138,139,285710,456987,171395
2184400,JENKS BEAUTY COLLEGE,2020-2021,OK,Proprietary,200,247714,241,351720,599675,248155
2185400,SAINT AUGUSTINE COLLEGE,2020-2021,IL,Private-Nonprofit,56,113693,20,33162,146875,113769
2185800,MOLER BARBER COLLEGE,2020-2021,CA,Proprietary,252,405430,245,544267,949942,405927
2186000,UNIVERSITY OF CAMBRIDGE - MAGDALENE COLLEGE,2020-2021,,Foreign-Private,-, -,-, -,0,0
2186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL COLLEGE,2020-2021,,Foreign-Private,-, -,-, -,0,0
2187900,ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS,2020-2021,OH,Public,60,89965,101,203834,293900,90126
2188300,PENTECOSTAL THEOLOGICAL SEMINARY,2020-2021,TN,Private-Nonprofit,-, -,-, -,0,0
2188900,HOBE SOUND BIBLE COLLEGE,2020-2021,FL,Private-Nonprofit,-, -,2,6250,6252,2
2189000,MID-EAST CAREER AND TECHNOLOGY CENTERS - ADULT EDUCATION,2020-2021,OH,Public,303,264545,367,485847,750759,265215
2189100,CEM COLLEGE,2020-2021,PR,Proprietary,202,223998,184,212884,437066,224384
2190400,SCHILLING - DOUGLAS SCHOOL OF HAIR DESIGN,2020-2021,DE,Proprietary,110,150001,101,162359,312461,150212
2190700,FORTIS COLLEGE,2020-2021,OH,Proprietary,4238,4658104,4116,7116611,11778831,4666458
2192100,BUTLER TECHNOLOGY AND CAREER DEVELOPMENT SCHOOLS,2020-2021,OH,Public,238,244640,379,658370,903389,245257
2192200,THOMAS EDISON STATE UNIVERSITY,2020-2021,NJ,Public,2930,4787541,3109,7832526,12623176,4793580
2192800,WALNUT HILL COLLEGE,2020-2021,PA,Proprietary,329,431253,533,844196,1275982,432115
2194800,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL",2020-2021,,Foreign-Private,35,69893,35,59107,129035,69963
2195100,UNIVERSITY OF WESTMINSTER,2020-2021,,Foreign-Private,39,81202,47,105548,186797,81288
2195800,LICEO DE ARTE Y TECNOLOGÍA,2020-2021,PR,Proprietary,132,202599,257,475485,678341,202988
2196300,COLLINS CAREER TECHNICAL CENTER,2020-2021,OH,Public,676,928738,812,1731341,2660891,930226
2196700,GUILDHALL SCHOOL OF MUSIC & DRAMA,2020-2021,,Foreign-Private,9,12500,12,13000,25512,12521
2197500,BATON ROUGE SCHOOL OF COMPUTERS,2020-2021,LA,Proprietary,18,35729,34,90394,126157,35781
2197900,NORTH BENNET STREET SCHOOL,2020-2021,MA,Private-Nonprofit,51,101580,78,191054,292712,101709
2198900,MICHIGAN SCHOOL OF PSYCHOLOGY,2020-2021,MI,Private-Nonprofit,-, -,-, -,0,0
2199300,ORLEANS NIAGARA BOCES,2020-2021,NY,Public,22,37196,27,71368,108591,37245
2199700,HERITAGE CHRISTIAN UNIVERSITY,2020-2021,AL,Private-Nonprofit,10,12750,-, -,12750,12760
2201100,COLUMBIA BIBLE COLLEGE,2020-2021,,Foreign-Private,2,4500,1,1000,5501,4503
2202200,STYLEMASTERS COLLEGE OF HAIR DESIGN,2020-2021,WA,Proprietary,76,123900,80,153743,277723,124056
2202300,PITTSBURGH CAREER INSTITUTE,2020-2021,PA,Proprietary,879,1027174,1063,1488449,2516686,1029116
2202400,PROFESSIONAL COSMETOLOGY EDUCATION CENTER,2020-2021,AR,Proprietary,57,89425,67,134807,224299,89549
2202500,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN,2020-2021,CT,Proprietary,2167,2471525,2620,4519537,6993682,2476312
2202600,CANNELLA SCHOOL OF HAIR DESIGN,2020-2021,IL,Proprietary,16,20864,4,7525,28393,20884
2202700,OZARK CHRISTIAN COLLEGE,2020-2021,MO,Private-Nonprofit,460,841231,446,770377,1612054,842137
2203300,GENE JUAREZ BEAUTY SCHOOLS,2020-2021,WA,Proprietary,483,781248,491,1094862,1876601,782222
2203900,ERIE INSTITUTE OF TECHNOLOGY,2020-2021,PA,Proprietary,467,533927,494,651999,1186420,534888
2204200,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AND TECHNICAL CAREERS",2020-2021,TN,Proprietary,625,681111,635,751921,1433667,682371
2205000,COLLEGE OF WILMINGTON,2020-2021,NC,Proprietary,169,245315,192,354762,600269,245676
2206000,HUNTER BUSINESS SCHOOL,2020-2021,NY,Proprietary,1007,1588279,1310,3141913,4731502,1590596
2206200,BEAUTY INSTITUTE (THE),2020-2021,PA,Proprietary,317,432018,365,620431,1052814,432700
2206300,BEAUTY INSTITUTE (THE),2020-2021,PA,Proprietary,153,207145,159,277401,484705,207457
2207300,UNIVERSITY OF CAMBRIDGE - CHRIST'S COLLEGE,2020-2021,,Foreign-Private,-, -,-, -,0,0
2207400,CHINESE UNIVERSITY OF HONG KONG (THE),2020-2021,,Foreign-Private,4,8000,4,4000,12004,8008
2209200,TAYLORTOWN SCHOOL OF BEAUTY,2020-2021,MI,Proprietary,323,518616,328,789779,1308723,519267
2209500,UNIVERSITEIT UTRECHT,2020-2021,,Foreign-Private,18,36470,24,57365,93859,36512
2210000,UNIVERSITY OF LONDON - LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,2020-2021,,Foreign-Private,-, -,-, -,0,0
2211000,SALON SUCCESS ACADEMY,2020-2021,CA,Proprietary,204,310202,246,296643,607091,310652
2211600,PAUL MITCHELL THE SCHOOL PORTSMOUTH,2020-2021,NH,Proprietary,89,135453,122,230387,365962,135664
2211900,CHEEKS BEAUTY ACADEMY,2020-2021,WY,Proprietary,149,235514,108,150348,385970,235771
2212300,UNIVERSITY OF CAMBRIDGE - ROBINSON COLLEGE,2020-2021,,Foreign-Private,-, -,-, -,0,0
2212700,LANCASTER SCHOOL OF COSMETOLOGY & THERAPEUTIC BODYWORK,2020-2021,PA,Proprietary,230,230121,284,371085,601490,230635
2214100,RESURRECTION UNIVERSITY,2020-2021,IL,Private-Nonprofit,1134,3014035,1093,3571835,6586963,3016262
2216400,TYNDALE UNIVERSITY,2020-2021,,Foreign-Private,11,27250,11,30250,57511,27272
2217100,PIMA MEDICAL INSTITUTE,2020-2021,AZ,Proprietary,13503,26193391,15585,39697957,65906933,26222479
2218000,CARRINGTON COLLEGE,2020-2021,ID,Proprietary,2391,3154196,2606,4533947,7690749,3159193
2218300,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL CAREERS,2020-2021,TX,Proprietary,114,189923,122,224396,414441,190159
2218800,BROOKLINE COLLEGE,2020-2021,AZ,Proprietary,5001,9106653,4975,12202686,21314314,9116629
2219500,MILDRED ELLEY,2020-2021,NY,Proprietary,4732,7756759,4795,11096481,18858035,7766286
2220400,CATHERINE HINDS INSTITUTE OF ESTHETICS,2020-2021,MA,Proprietary,224,304927,300,576347,881574,305451
2220500,GOD'S BIBLE SCHOOL AND COLLEGE,2020-2021,OH,Private-Nonprofit,51,89977,37,70015,160029,90065
2220800,CAREER & TECHNOLOGY EDUCATION CENTERS OF LICKING COUNTY,2020-2021,OH,Public,95,154272,105,220016,374393,154472
2222000,AMERICAN FILM INSTITUTE CONSERVATORY,2020-2021,CA,Private-Nonprofit,-, -,-, -,0,0
2222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY,2020-2021,WA,Proprietary,630,826093,781,1475195,2302069,827504
2223300,MAGDALEN COLLEGE,2020-2021,NH,Private-Nonprofit,72,144473,59,96510,241042,144604
